StudID,Y1GPA,Y12GPA,Org
1745,4,4,IGI
1746,2.9566267140908167,3.2825217458186673,BIA
1747,4,3.976345979230588,JID
1748,3.2345498950686307,3.210085025957475,None
1749,3.5848666015779602,3.676903081848286,ECE
1750,4,4,JJI
1751,2.5328961555879297,2.615883239042679,FIG
1752,4,4,CEI
1753,4,4,FJG
1754,4,3.879534095898271,JJI
1755,3.145896013342666,2.9702854347894623,ECE
1756,3.7893220090307294,3.7956969636958093,DHJ
1757,3.7393220090307295,,DHJ
1758,4,4,JJI
1759,2.904324727016501,3.159798582958023,FIG
1760,4,4,BIA
1761,4,4,FJG
1762,4,4,FJG
1763,4,3.749188412485334,BIA
1764,2.4362251183882893,2.557391752563417,IGI
1765,1.4625000000000001,2.248484848484848,XXX
1766,3.643367975531146,3.682704252563417,IGI
1767,3.9911386507330464,4,CEI
1768,4,4,None
1769,3.60986660157796,3.7444030818482865,ECE
1770,3.754324727016501,3.8101689533283936,FIG
1771,2.5418247270165013,2.7801689533283933,FIG
1772,4,4,CEI
1773,1.5857142857142859,1.48,XXX
1774,4,4,None
1775,4,4,FJG
1776,4,4,CEI
1777,4,4,IGI
1778,3.3268220090307294,3.064446963695809,DHJ
1779,3.0240442312529514,2.713375535124381,DHJ
1780,3.4627707094342135,3.6814899382324167,FJG
1781,3.4707325828864297,3.409250390995294,JID
1782,3.5530855240629,3.381693572813476,JID
1783,3.0125,,XXX
1784,3.8035707883536816,3.7270340958982704,JJI
1785,4,4,CEI
1786,4,4,JJI
1787,4,4,ECE
1788,4,4,JJI
1789,3.4518220090307294,3.125476375460515,DHJ
1790,4,4,FJG
1791,3.9341267140908167,3.7906298539267747,BIA
1792,2.719126714090817,2.6200217458186668,BIA
1793,3.679324727016501,3.7489189533283933,FIG
1794,2.355867975531146,2.479327236434385,IGI
1795,1.8714285714285714,1.825,XXX
1796,4,3.862391752563417,IGI
1797,4,4,BIA
1798,2.3471818698736437,2.3435022866617268,FIG
1799,3.474483856947959,3.6091884124853335,BIA
1800,2.98125,3.181081081081081,XXX
1801,3.193367975531146,2.6302488954205603,IGI
1802,4,4,BIA
1803,4,4,JJI
1804,3.9160707883536814,4,JJI
1805,3.331233773736612,,DHJ
1806,3.2240442312529516,3.2952802970291426,DHJ
1807,2.557142857142857,2.7741935483870965,XXX
1808,4,4,ECE
1809,4,4,None
1810,3.637117975531146,3.4217667525634172,IGI
1811,3.3119090534746647,,JID
1812,4,4,ECE
1813,3.11299160157796,3.223493990939195,ECE
1814,4,4,ECE
1815,3.2800823027740766,3.4794226846716767,FIG
1816,3.821104042767547,3.7661673575872556,FJG
1817,2.6404804820460934,2.7065420576619608,JID
1818,4,4,FJG
1819,4,4,None
1820,4,4,None
1821,2.8768220090307293,2.8581969636958093,DHJ
1822,3.5961040427675472,3.379046145466044,FJG
1823,2.425,2.636363636363636,XXX
1824,3.841070788353681,3.700367429231604,JJI
1825,2.449409053474665,3.0332087243286274,JID
1826,4,4,IGI
1827,2.0142857142857147,2.6312499999999996,XXX
1828,3.1168973872958516,2.731509399622241,IGI
1829,2.531626714090817,2.882521745818667,BIA
1830,3.379959677242571,3.1791553080194825,JJI
1831,3.2389611856246905,3.177834024253922,FJG
1832,3.419126714090817,3.2825217458186673,BIA
1833,2.7893220090307294,2.9144469636958092,DHJ
1834,2.211909053474665,,JID
1835,3.305305317399713,3.4185359074756683,CEI
1836,3.314285714285714,,XXX
1837,3.790432248009807,3.9676607835332325,None
1838,3.6785707883536816,3.763808289446658,JJI
1839,4,4,ECE
1840,3.1805444725642076,3.092748381612557,JJI
1841,3.1268220090307293,,DHJ
1842,4,,BIA
1843,3.5000672221616176,3.6844498859702917,CEI
1844,4,4,FJG
1845,4,4,IGI
1846,2.9263635561960797,3.093632856929778,BIA
1847,3.4925600211341483,3.267668953328393,FIG
1848,2.805867975531146,2.6240584192300838,IGI
1849,3.1043247270165013,3.236620566231619,FIG
1850,4,4,ECE
1851,3.953570788353682,4,JJI
1852,2.654766196331807,3.1065420576619607,JID
1853,3.085574727016501,2.8942314533283935,FIG
1854,1.0793247270165012,1.1051689533283935,FIG
1855,3.6799596772425707,3.2552693900159175,JJI
1856,4,4,FJG
1857,4,4,None
1858,3.808097302326111,4,BIA
1859,3.430867975531146,3.4748917525634173,IGI
1860,2.594126714090817,3.038771745818667,BIA
1861,3.4103897570532613,3.091167357587256,FJG
1862,3.23289615558793,3.39683561999506,FIG
1863,2.91875,3.05,XXX
1864,4,4,None
1865,2.4818220090307297,2.417331579080425,DHJ
1866,3.628638650733046,3.824449885970292,CEI
1867,3.655978466497202,3.730085025957475,None
1868,4,3.806141752563417,IGI
1869,2.3111111111111113,2.464705882352941,XXX
1870,2.42236660157796,2.4577364151816194,ECE
1871,4,4,None
1872,3.572803184679052,3.382521745818667,BIA
1873,3.9893220090307295,,DHJ
1874,4,4,JJI
1875,3.83896118562469,3.7460060672646747,FJG
1876,3.5,3.76,XXX
1877,3.1625,3.1937499999999996,XXX
1878,3.185714285714286,3.303225806451613,XXX
1879,3.7441267140908163,3.776070132915441,BIA
1880,2.487536294745015,2.3486136303624763,DHJ
1881,4,4,BIA
1882,3.511909053474665,3.824875390995294,JID
1883,4,4,JID
1884,3.6316267140908165,3.882521745818667,BIA
1885,2.7875362947450153,2.821946963695809,DHJ
1886,3.833604042767547,3.7331028414582232,FJG
1887,3.987462180144811,3.785402266922673,CEI
1888,2.861822009030729,2.56305807480692,DHJ
1889,4,4,None
1890,4,4,None
1891,4,4,BIA
1892,4,4,DHJ
1893,4,4,BIA
1894,3.94736660157796,3.8795545969998013,ECE
1895,4,3.8186417525634173,IGI
1896,3.960809925120488,4,FJG
1897,2.3643220090307295,2.2081969636958094,DHJ
1898,3.643367975531146,3.6311417525634173,IGI
1899,3.3543247270165013,3.0995237920380707,FIG
1900,2.804324727016501,2.903502286661727,FIG
1901,3.7547661963318077,3.799875390995294,JID
1902,3.949045219238135,4,FJG
1903,3.896104042767547,4,FJG
1904,3.656626714090817,3.8575217458186666,BIA
1905,2.5375,,XXX
1906,4,4,FJG
1907,3.005867975531146,2.7888203239919886,IGI
1908,3.1143220090307295,3.0942546560035016,DHJ
1909,2.388769571233674,2.6440602073571284,BIA
1910,3.0339279312108243,2.8767115152531098,JJI
1911,4,4,JJI
1912,3.5336040427675472,3.8911673575872556,FJG
1913,3.99736660157796,4,ECE
1914,3.568367975531146,3.556141752563417,IGI
1915,3.2211040427675472,3.631167357587256,FJG
1916,3.844126714090817,3.8887717458186666,BIA
1917,3.6076536898168605,3.565963181134846,IGI
1918,3.495939656089553,3.4332902472778986,DHJ
1919,3.04736660157796,2.9482740495902218,ECE
1920,4,4,None
1921,4,4,JJI
1922,4,,FJG
1923,4,,FJG
1924,2.5566267140908168,2.8387717458186668,BIA
1925,3.328638650733046,3.3311165526369586,CEI
1926,3.8994090534746646,3.72890764905981,JID
1927,3.9244090534746645,3.7574511485710516,JID
1928,4,4,JJI
1929,2.8643220090307295,2.9292196909685364,DHJ
1930,3.637116126677788,3.6666528460487506,DHJ
1931,2.7941176470588234,2.9848484848484844,XXX
1932,3.691626714090817,,BIA
1933,3.8536386507330462,4,CEI
1934,3.1675326141961184,3.210522196296933,FJG
1935,3.4625,3.712121212121212,XXX
1936,3.555867975531146,3.7561417525634173,IGI
1937,2.525,2.875,XXX
1938,3.7753767140908163,3.962521745818667,BIA
1939,3.5848666015779602,3.299886952816028,ECE
1940,3.491824727016501,3.5989189533283934,FIG
1941,3.3375,3.68125,XXX
1942,3.7837364917223835,3.866933659210747,FIG
1943,3.683337624903236,3.2385850684146487,JID
1944,3.9580738578840875,3.9482025633742275,IGI
1945,3.755699934911293,3.594090581848286,ECE
1946,3.6786386507330464,3.9556326816692167,CEI
1947,3.8348666015779602,3.6269030818482864,ECE
1948,4,4,CEI
1949,3.4103897570532613,2.9380423575872556,FJG
1950,2.6866666666666665,2.9454545454545453,XXX
1951,4,4,JJI
1952,3.1518220090307296,3.2394469636958094,DHJ
1953,3.5536386507330464,3.568535907475668,CEI
1954,2.7393220090307295,2.4834284451772906,DHJ
1955,4,3.7686136303624758,DHJ
1956,4,4,ECE
1957,3.6976233391889504,3.7450366813178744,JID
1958,3.795305317399713,3.8911165526369587,CEI
1959,3.6393220090307294,,DHJ
1960,3.396104042767547,3.3298770350066103,FJG
1961,3.147181869873644,,FIG
1962,4,4,JJI
1963,3.933495030777924,3.987034095898271,JJI
1964,3.843367975531146,3.5825530428859977,IGI
1965,3.2030552855193886,3.237360455496087,BIA
1966,1.9018220090307294,2.208613630362476,DHJ
1967,3.3994090534746646,,JID
1968,4,3.98471574468403,FJG
1969,4,4,None
1970,4,,CEI
1971,4,4,None
1972,3.3470588235294123,3.6374999999999997,XXX
1973,3.5793060824713283,,JJI
1974,2.8161077233164438,2.7954953507925833,DHJ
1975,3.363956210825264,3.043843365466643,IGI
1976,4,4,None
1977,3.294949727016501,3.4582939533283934,FIG
1978,3.3518220090307294,3.2471082540183898,DHJ
1979,2.0125,2.3411764705882354,XXX
1980,3.6619090534746648,3.807018248138151,JID
1981,3.9950762108581044,4,None
1982,3.941138650733046,4,CEI
1983,2.772785189186278,3.2434183592908084,None
1984,3.5223666015779602,,ECE
1985,3.841070788353681,,JJI
1986,3.859751714090817,4,BIA
1987,3.637491071539219,3.816751692624142,None
1988,2.004324727016501,2.1989189533283935,FIG
1989,4,4,JID
1990,3.35986660157796,3.37773641518162,ECE
1991,4,4,BIA
1992,3.8800346421978125,3.8309401396601914,IGI
1993,4,4,JID
1994,4,3.9224173575872556,FJG
1995,3.405132681413499,3.668641752563417,IGI
1996,4,4,CEI
1997,4,4,JJI
1998,4,4,CEI
1999,3.7910707883536814,3.4946203027948224,JJI
2000,3.441138650733046,3.4729347344551402,CEI
2001,3.8816267140908165,4,BIA
2002,4,4,BIA
2003,3.7066267140908167,3.834036897333818,BIA
2004,3.8698037903167695,3.8156648646795044,JID
2005,2.960034642197813,2.755573570745235,IGI
2006,3.663543072166195,3.676903081848286,ECE
2007,3.5595498950686304,4,None
2008,4,3.888613630362476,DHJ
2009,3.4000672221616175,3.7511165526369585,CEI
2010,3.855867975531146,3.862391752563417,IGI
2011,3.8066267140908163,4,BIA
2012,4,4,JID
2013,3.966824727016501,4,FIG
2014,3.74736660157796,3.6831530818482863,ECE
2015,3.64496004742415,3.911933510524549,BIA
2016,4,4,CEI
2017,4,4,JJI
2018,2.9711040427675472,,FJG
2019,3.8035707883536816,3.753700762564937,JJI
2020,2.7498943177654462,2.899466528330703,JJI
2021,3.5,,XXX
2022,3.1937951730065315,3.5044030818482863,ECE
2023,3.0161077233164435,2.708398576599035,DHJ
2024,4,,None
2025,2.096875,1.8954545454545457,XXX
2026,2.9625,3.2125,XXX
2027,3.6173409998051023,3.358992334053961,BIA
2028,2.2911764705882356,2.4,XXX
2029,3.068488675697396,,DHJ
2030,3.8785707883536817,3.9270340958982706,JJI
2031,4,4,None
2032,3.2119090534746646,3.199875390995294,JID
2033,3.4285707883536816,3.3937007625649374,JJI
2034,2.8268220090307294,2.6456969636958094,DHJ
2035,3.591070788353681,3.6186469991240777,JJI
2036,3.279082261245432,3.3841659461118043,IGI
2037,4,,None
2038,3.92236660157796,4,ECE
2039,3.403055285519388,2.9276830361412474,BIA
2040,3.225,3.5352941176470587,XXX
2041,4,4,BIA
2042,4,4,JJI
2043,3.7714957935901894,3.7911165526369586,CEI
2044,4,4,JJI
2045,4,4,FJG
2046,3.40986660157796,3.5710697485149527,ECE
2047,2.4744090534746648,2.10632700389852,JID
2048,3.3174646090302202,3.4145812733482352,JID
2049,4,3.925771300467279,None
2050,3.1647965469597175,2.950725085896751,IGI
2051,3.8060267005334882,,JID
2052,3.225,3.3617647058823525,XXX
2053,2.6619090534746648,2.899875390995294,JID
2054,3.9720498950686305,4,None
2055,3.54736660157796,3.851903081848286,ECE
2056,4,4,IGI
2057,3.53486660157796,3.789403081848286,ECE
2058,4,4,ECE
2059,4,4,BIA
2060,3.2087525909157617,3.1373917525634174,IGI
2061,4,4,JJI
2062,3.716824727016501,3.7864189533283934,FIG
2063,3.5482136454965385,3.2482840958982706,JJI
2064,3.044126714090817,2.679295939367054,BIA
2065,2.9941267140908163,2.95348948775415,BIA
2066,4,3.6311417525634173,IGI
2067,4,4,FJG
2068,3.3125,3.575,XXX
2069,3.9610384787966995,3.929396745818667,BIA
2070,2.3994090534746646,2.568625390995294,JID
2071,3.9598666015779602,3.9910697485149527,ECE
2072,2.8714285714285714,3.2615384615384615,XXX
2073,4,4,FJG
2074,3.1668247270165013,3.1801689533283932,FIG
2075,3.30986660157796,3.1894030818482864,ECE
2076,2.811015034354676,2.872312387484052,IGI
2077,3.15986660157796,3.3219788394240437,ECE
2078,3.5624993597822527,3.193700762564937,JJI
2079,3.75986660157796,3.414403081848286,ECE
2080,4,4,FJG
2081,3.685242386807998,3.3554309465508494,JID
2082,4,3.931141752563417,IGI
2083,4,4,None
2084,4,4,FJG
2085,4,4,JJI
2086,3.4577374550203483,3.7670340958982704,JJI
2087,3.15986660157796,3.258153081848286,ECE
2088,2.0714285714285716,2.6322580645161286,XXX
2089,2.8619090534746645,2.796845087964991,JID
2090,4,4,JJI
2091,3.758604042767547,3.616167357587256,FJG
2092,1.8384615384615381,2.5066666666666664,XXX
2093,4,4,BIA
2094,3.833927931210825,3.8137007625649373,JJI
2095,2.7625,2.975,XXX
2096,3.49736660157796,3.7886455060907105,ECE
2097,4,4,BIA
2098,3.158823529411765,3.3235294117647056,XXX
2099,3.97682200903073,3.7581969636958092,DHJ
2100,3.175,3.43125,XXX
2101,3.611909053474665,3.772375390995294,JID
2102,3.110601895695607,3.292180859626064,ECE
2103,4,4,None
2104,2.98486660157796,3.4394030818482864,ECE
2105,3.969126714090817,3.895021745818667,BIA
2106,3.0866776681929715,3.0362295593889996,FIG
2107,3.554324727016501,3.2768356199950603,FIG
2108,4,4,None
2109,4,3.9897999072451116,ECE
2110,4,,IGI
2111,4,4,None
2112,4,4,BIA
2113,3.3236737593570176,3.530178421298324,JID
2114,4,4,None
2115,3.9869090534746645,4,JID
2116,3.388104817636409,3.451280641452306,IGI
2117,3.6143220090307295,3.0383106000594458,DHJ
2118,2.1707325828864295,2.3557577439364707,JID
2119,2.3875,,XXX
2120,3.493367975531146,3.664418779590444,IGI
2121,3.9818183284818334,3.704070583393707,FJG
2122,3.3461040427675472,3.3563188727387714,FJG
2123,4,3.8762717458186673,BIA
2124,4,,JJI
2125,4,4,BIA
2126,4,4,JJI
2127,3.35986660157796,3.4037970212422253,ECE
2128,4,4,BIA
2129,3.4893220090307295,3.1456969636958094,DHJ
2130,3.7668247270165014,3.793805316964757,FIG
2131,2.6571428571428575,3.035714285714285,XXX
2132,3.3487691714609458,3.4725931957526357,FIG
2133,4,4,CEI
2134,2.6494090534746646,2.7284468195667224,JID
2135,2.6285707883536817,2.667034095898271,JJI
2136,2.879324727016501,2.6614189533283934,FIG
2137,3.594126714090817,3.7325217458186666,BIA
2138,3.9910707883536816,4,JJI
2139,4,3.8989739148463642,None
2140,2.2142857142857144,1.9928571428571427,XXX
2141,3.518367975531146,3.4495129646846294,IGI
2142,3.2674646090302204,3.193625390995294,JID
2143,4,4,IGI
2144,3.7744090534746646,3.6865420576619603,JID
2145,3.8647965469597176,3.8406175590150298,IGI
2146,4,4,DHJ
2147,3.804324727016501,3.8114189533283933,FIG
2148,3.9910707883536816,4,JJI
2149,3.7518220090307293,3.6019469636958092,DHJ
2150,4,4,IGI
2151,2.4976580603498344,2.4739189533283934,FIG
2152,3.1869090534746647,3.256125390995294,JID
2153,3.703570788353682,3.854534095898271,JJI
2154,4,4,ECE
2155,3.742998479618965,3.708613630362476,DHJ
2156,4,4,BIA
2157,3.553367975531146,3.221262720305353,IGI
2158,3.1369090534746644,3.131125390995294,JID
2159,3.87236660157796,3.9839152769702375,ECE
2160,3.4161040427675475,3.591167357587256,FJG
2161,2.79762333918895,2.9998753909952938,JID
2162,4,4,BIA
2163,3.7910707883536814,3.573700762564937,JJI
2164,2.9625,2.9818181818181815,XXX
2165,4,4,CEI
2166,3.401822009030729,3.2233755351243807,DHJ
2167,3.939509458720817,3.7559523776229344,ECE
2168,3.8941267140908167,3.797673260970182,BIA
2169,3.0566267140908163,3.0212314232380217,BIA
2170,2.6896868312524425,2.7695723606922638,JID
2171,2.966824727016501,2.9769431468767804,FIG
2172,3.78486660157796,3.8215459389911435,ECE
2173,4,4,None
2174,3.4619090534746646,3.6676173264791654,JID
2175,3.0535707883536816,3.2509050636402064,JJI
2176,4,3.9189451353650333,FJG
2177,3.3119090534746647,3.3635117546316575,JID
2178,2.6043247270165013,2.7998659230253633,FIG
2179,3.4119090534746648,3.537375390995294,JID
2180,3.60986660157796,3.864403081848286,ECE
2181,4,3.657704073576523,None
2182,2.730393437602158,3.0051727701474222,DHJ
2183,3.066824727016501,3.3101689533283936,FIG
2184,3.9786386507330462,3.8098665526369584,CEI
2185,4,4,CEI
2186,3.554324727016501,3.5551689533283932,FIG
2187,2.5890332682446267,2.5413261587713634,ECE
2188,4,4,None
2189,4,4,None
2190,3.3518220090307294,3.1956969636958092,DHJ
2191,3.9211040427675474,4,FJG
2192,4,4,FJG
2193,3.7220498950686305,3.6934183592908085,None
2194,4,4,CEI
2195,3.91924160157796,3.874080501203125,ECE
2196,3.169126714090817,3.049188412485334,BIA
2197,4,4,CEI
2198,4,4,IGI
2199,3.5220498950686308,3.5559183592908084,None
2200,3.799226886027164,3.7911165526369586,CEI
2201,3.3274070379257736,3.3434183592908084,None
2202,3.054324727016501,2.9114189533283934,FIG
2203,3.6937951730065315,3.814403081848286,ECE
2204,3.8449497270165014,3.8395439533283935,FIG
2205,3.8119090534746647,3.956125390995294,JID
2206,3.5,3.7636363636363632,XXX
2207,3.3494090534746648,3.3532087243286273,JID
2208,3.055867975531146,2.974891752563417,IGI
2209,3.59321361590539,,FIG
2210,4,4,None
2211,3.7518220090307293,3.6443712061200517,DHJ
2212,3.2768220090307296,3.370696963695809,DHJ
2213,3.716824727016501,3.812521894504864,FIG
2214,3.771168312733924,3.68970589946987,JID
2215,2.7183679755311463,3.1707250858967506,IGI
2216,4,4,CEI
2217,3.551383550545913,3.572593195752636,FIG
2218,2.7267013088644796,2.7319863471580117,IGI
2219,3.518367975531146,,IGI
2220,4,4,ECE
2221,4,4,JJI
2222,2.314285714285714,2.693333333333333,XXX
2223,3.8732505804593007,3.9086136303624763,DHJ
2224,2.9316267140908163,3.3438120683993118,BIA
2225,4,4,BIA
2226,1.7999999999999998,1.6555555555555554,XXX
2227,2.44,2.7333333333333334,XXX
2228,2.8625,2.884375,XXX
2229,3.160198142662245,3.289188412485334,BIA
2230,3.0244090534746646,3.045329936449839,JID
2231,3.5418247270165013,3.533293953328393,FIG
2232,3.6786386507330464,3.8511165526369586,CEI
2233,2.521104042767547,,FJG
2234,4,,JJI
2235,4,4,None
2236,4,3.8468666351528777,None
2237,4,4,CEI
2238,2.535155342364063,2.9662326779815236,DHJ
2239,3.949409053474665,3.618625390995294,JID
2240,3.328570788353682,3.4376223311923884,JJI
2241,3.6643220090307294,3.2894469636958092,DHJ
2242,3,,XXX
2243,3.844126714090817,4,BIA
2244,2.2293247270165013,2.6864189533283933,FIG
2245,3.617527539621935,3.6793518467546056,CEI
2246,4,4,BIA
2247,3.55986660157796,3.6886455060907104,ECE
2248,3.4446791518878723,3.3486136303624763,DHJ
2249,4,4,BIA
2250,4,4,None
2251,2.4760711585352615,2.695021745818667,BIA
2252,3.261909053474665,,JID
2253,3.076785074067967,2.7737007625649372,JJI
2254,2.341824727016501,2.6331992563586963,FIG
2255,3.6119090534746645,3.699875390995294,JID
2256,3.430867975531146,3.277391752563417,IGI
2257,3.2518220090307293,,DHJ
2258,4,4,ECE
2259,3.4366523158636744,3.300117367562572,ECE
2260,4,4,FJG
2261,3.622506545198319,,FIG
2262,4,4,BIA
2263,4,4,BIA
2264,4,4,None
2265,3.5,3.78125,XXX
2266,3.555867975531146,3.5773917525634173,IGI
2267,3.2487691714609457,3.1213454239166283,FIG
2268,2.6559784664972024,2.971989787862237,None
2269,3.480867975531146,3.0686417525634173,IGI
2270,3.2723666015779602,3.3810697485149532,ECE
2271,4,4,JJI
2272,2.757377564586285,2.345696963695809,DHJ
2273,4,4,IGI
2274,3.703570788353682,3.8337007625649377,JJI
2275,3.2893220090307294,3.437661249410095,DHJ
2276,2.7994090534746645,,JID
2277,4,4,CEI
2278,4,4,JID
2279,3.366824727016501,3.138740381899822,FIG
2280,3.82236660157796,4,ECE
2281,4,4,CEI
2282,3.0816267140908167,3.1534894877541504,BIA
2283,2.9000000000000004,3.2133333333333334,XXX
2284,3.5535707883536816,3.417034095898271,JJI
2285,4,4,JJI
2286,3.357210079304475,3.504449885970292,CEI
2287,3.90986660157796,3.921978839424044,ECE
2288,2.9155901977533683,,IGI
2289,4,4,ECE
2290,3.8472141293772997,3.4596139747856394,IGI
2291,3.1268220090307293,2.9206969636958093,DHJ
2292,4,4,BIA
2293,3.943367975531146,4,IGI
2294,3.655978466497202,4,None
2295,2.4890332682446266,2.8954375646069073,ECE
2296,3.7875362947450153,3.7819469636958094,DHJ
2297,3.6711040427675474,3.7036673575872556,FJG
2298,3.358964866173587,3.422636618868223,DHJ
2299,4,4,CEI
2300,3.536225118388289,3.523106038277703,IGI
2301,4,4,FJG
2302,3.8219394041025745,3.8472278181371875,IGI
2303,3.07236660157796,3.050117367562572,ECE
2304,4,4,ECE
2305,3.9767850740679673,3.787034095898271,JJI
2306,3.6244090534746647,3.638937890995294,JID
2307,3.566138650733046,3.7911165526369586,CEI
2308,2.758992975531146,2.6757250858967505,IGI
2309,1.7875,2.1687499999999997,XXX
2310,4,4,ECE
2311,3.2125,3.59375,XXX
2312,4,,JJI
2313,2.761909053474665,2.8141611052810087,JID
2314,4,3.9998753909952933,JID
2315,3.263148256428266,3.2739189533283932,FIG
2316,3.386909053474665,3.265500390995294,JID
2317,4,4,FJG
2318,3.457142857142857,3.4199999999999995,XXX
2319,4,4,FJG
2320,3.3768220090307293,3.156492418241264,DHJ
2321,3.453570788353682,3.4357840958982706,JJI
2322,4,,IGI
2323,3.4625,3.7375,XXX
2324,2.1285714285714286,2.34,XXX
2325,4,3.877391752563417,IGI
2326,3.4623666015779597,3.4255141929593975,ECE
2327,4,,BIA
2328,2.2444444444444445,2.24375,XXX
2329,3.8253514207954353,3.64970815772566,DHJ
2330,4,4,BIA
2331,4,4,BIA
2332,3.3316267140908167,3.4758550791520006,BIA
2333,3.981695788353681,4,JJI
2334,2.3857142857142857,2.9470588235294115,XXX
2335,3.1933679755311464,2.8307250858967503,IGI
2336,2.9366523158636744,3.431069748514953,ECE
2337,3.716070788353681,,JJI
2338,3.789033268244627,3.633153081848286,ECE
2339,3.9369090534746647,3.8939930380541177,JID
2340,3.054324727016501,3.1801689533283932,FIG
2341,4,4,CEI
2342,2.314285714285714,2.36,XXX
2343,3.816138650733046,,CEI
2344,2.025,2.2733333333333334,XXX
2345,4,4,FJG
2346,4,4,None
2347,4,4,JID
2348,1.5757532984450726,1.9914592759090386,FIG
2349,3.8186104413022153,3.922104437199361,FIG
2350,2.9211040427675474,3.166167357587256,FJG
2351,4,4,FJG
2352,3.6160707883536816,3.6852159140800884,JJI
2353,3.0220498950686308,3.0219897878622373,None
2354,4,4,FJG
2355,3.2267013088644796,3.2248917525634173,IGI
2356,3.3084886756973964,3.3463914081402537,DHJ
2357,2.6328961555879298,2.5051689533283934,FIG
2358,3.4517783662838424,3.6644030818482864,ECE
2359,3.886909053474665,3.793625390995294,JID
2360,2.7446791518878726,2.6419469636958093,DHJ
2361,3.643367975531146,3.481141752563417,IGI
2362,3.891001714090817,4,BIA
2363,4,4,CEI
2364,2.1984423740753245,2.1332939533283932,FIG
2365,4,4,FJG
2366,3.591824727016501,3.584714407873848,FIG
2367,2.7702641807829163,2.82952947040192,None
2368,3.2018220090307294,3.0552802970291424,DHJ
2369,4,4,None
2370,4,4,CEI
2371,3.0631482564282657,3.1036983650930994,FIG
2372,4,3.9741691859180315,DHJ
2373,2.836652315863674,3.0510697485149527,ECE
2374,3.6244090534746647,3.643625390995294,JID
2375,3.35,3.6062499999999997,XXX
2376,3.605867975531146,3.4728756235311593,IGI
2377,3.8643220090307295,3.841340903089749,DHJ
2378,4,4,IGI
2379,3.636225118388289,3.287391752563417,IGI
2380,4,4,JJI
2381,4,4,CEI
2382,4,4,JID
2383,3.018610441302216,2.9239189533283936,FIG
2384,3.9286386507330464,3.899687981208387,CEI
2385,3,3.025,XXX
2386,4,4,BIA
2387,4,4,None
2388,3.283272095437554,3.3244546676141074,FIG
2389,4,4,None
2390,3.018367975531146,2.7159631811348457,IGI
2391,4,3.979534095898271,JJI
2392,4,4,FJG
2393,2.9119090534746643,3.2938147849346877,JID
2394,2.8867013088644793,2.9304952008392795,IGI
2395,4,3.912649128521578,None
2396,2.8994090534746646,3.281125390995294,JID
2397,3.254324727016501,,FIG
2398,2.6418247270165014,,FIG
2399,3.82236660157796,3.8795545969998013,ECE
2400,4,4,CEI
2401,2.4518220090307294,2.3752802970291427,DHJ
2402,3.1494090534746646,3.168625390995294,JID
2403,2.075,2.425,XXX
2404,3.930393437602158,3.7352802970291425,DHJ
2405,3.054324727016501,2.892668953328393,FIG
2406,3.8661386507330464,,CEI
2407,3.605867975531146,3.4373917525634172,IGI
2408,3.7647965469597175,3.7167020973910034,IGI
2409,4,4,FJG
2410,4,4,FJG
2411,3.276785074067967,3.6218728055756904,JJI
2412,4,4,None
2413,3.5000672221616176,3.504449885970292,CEI
2414,3.2160894328988543,3.424286600387217,FIG
2415,3.7410707883536816,3.7045340958982704,JJI
2416,3.63896118562469,3.9008447769420944,FJG
2417,3.9845498950686307,4,None
2418,4,3.9519469636958093,DHJ
2419,2.8,3.15625,XXX
2420,4,4,JJI
2421,3.685781507875903,3.7588584881208296,CEI
2422,4,4,CEI
2423,4,4,ECE
2424,3.14496004742415,3.511554003883183,BIA
2425,3.4543247270165014,3.20436250171549,FIG
2426,3.3316267140908167,3.4946429579398792,BIA
2427,4,4,BIA
2428,3.6869090534746647,3.6798753909952944,JID
2429,3.744051910617522,3.7013905425104454,JID
2430,3.2351553423640627,3.360770493107574,DHJ
2431,3.708604042767547,3.8111673575872556,FJG
2432,3.0125,3.375,XXX
2433,2.855867975531146,3.0040584192300837,IGI
2434,2.886909053474665,3.1665420576619607,JID
2435,3.8433679755311463,3.856141752563417,IGI
2436,3.3618220090307296,3.379724741473587,DHJ
2437,3.453570788353682,3.428145207009382,JJI
2438,3.775305317399713,3.6942415526369587,CEI
2439,3.2129331201418405,3.0456969636958093,DHJ
2440,3.37236660157796,3.414403081848286,ECE
2441,3.8536386507330462,3.6661165526369586,CEI
2442,4,4,BIA
2443,4,4,FJG
2444,4,4,IGI
2445,3.413367975531146,3.121766752563417,IGI
2446,4,4,JJI
2447,2.75,2.889393939393939,XXX
2448,3.185574727016501,3.1453204684799085,FIG
2449,3.573250580459301,3.7019469636958093,DHJ
2450,2.8893220090307294,3.0080075697564155,DHJ
2451,3.816138650733046,3.9002074617278675,CEI
2452,2.82236660157796,3.051903081848286,ECE
2453,3.1580720090307293,3.150095111843957,DHJ
2454,2.7751553423640627,2.448821963695809,DHJ
2455,4,4,IGI
2456,3.2518220090307293,,DHJ
2457,4,4,JJI
2458,4,4,BIA
2459,3.5494090534746645,3.599875390995294,JID
2460,2.693367975531146,2.6311417525634173,IGI
2461,3.7353897570532615,3.492834024253922,FJG
2462,3.4589648661735866,3.1300719636958094,DHJ
2463,1.947181869873644,2.358740381899822,FIG
2464,3.856695788353681,4,JJI
2465,3.7018220090307294,3.477704539453385,DHJ
